customer_id,customer_name,customer_address,country,city,birthdate,marital_status,yearly_income,total_children,gender,education,acct_open_date,member_card,occupation,homeowner
179,Mary Monarco,5375 Clearland Circle,USA,Lakewood,11/1/1918,S,$130K - $150K,1,M,Graduate Degree,2/9/1991,Golden,Professional,Y
180,Vicky Zingarelli,5415 San Gabriel Dr.,USA,Seattle,3/3/1945,S,$50K - $70K,4,F,Bachelors Degree,4/23/1992,Bronze,Professional,N
181,Helen Valentine,3747 Likins Avenue,USA,Bremerton,6/23/1965,S,$30K - $50K,1,F,High School Degree,11/25/1992,Bronze,Manual,N
182,Carol Scheulen,6697 Ridge Park Drive,USA,Everett,3/24/1924,M,$110K - $130K,1,F,Graduate Degree,7/1/1990,Bronze,Management,Y
183,Virgie Koon,7938 Blue Ridge,Canada,Langford,11/19/1969,M,$130K - $150K,2,M,Graduate Degree,12/27/1991,Bronze,Professional,N
184,Sarah Amole,1143 Julpum Loop,Canada,Oak Bay,5/20/1968,M,$70K - $90K,4,F,High School Degree,8/26/1993,Bronze,Professional,Y
185,Cecil Hill,2639 Anchor Court,USA,Edmonds,7/10/1923,S,$10K - $30K,4,M,Partial High School,6/20/1993,Normal,Manual,Y
186,Ruth Tate,6097 Mt. McKinley Ct.,USA,Imperial Beach,2/15/1931,M,$110K - $130K,3,F,Partial High School,11/28/1994,Bronze,Professional,Y
187,Larry Schnurr,502 Alexander Pl.,USA,Woodburn,12/1/1975,S,$10K - $30K,0,M,Partial High School,3/23/1991,Normal,Manual,Y
188,Jerry Sutton,6870 D Bel Air Drive,USA,Albany,11/13/1959,M,$30K - $50K,4,F,High School Degree,9/8/1993,Golden,Skilled Manual,Y
189,Kevin Mlincek,8874 Folson Drive,Canada,Metchosin,11/26/1919,M,$10K - $30K,2,M,Partial High School,2/4/1993,Normal,Skilled Manual,Y
190,Edward Tucker,8152 Claudia Dr.,USA,Corvallis,12/25/1964,M,$110K - $130K,1,F,Partial College,5/17/1993,Bronze,Professional,Y
191,Kenton Forham,3066 Wallace Dr.,USA,Arcadia,5/13/1949,S,$30K - $50K,4,F,Partial College,10/20/1991,Normal,Manual,N
192,Brittany Malik,2598 La Vista Circle,USA,Spokane,6/24/1977,M,$50K - $70K,4,F,Bachelors Degree,3/20/1990,Bronze,Professional,Y
193,Jeannette Eldridge,7765 Sunsine Drive,USA,Los Angeles,4/7/1942,S,$30K - $50K,0,M,Partial College,12/3/1991,Bronze,Skilled Manual,Y
194,Terry Anderson,7551 Santa Lucia,Mexico,Mexico City,5/7/1970,S,$30K - $50K,1,F,Partial College,2/21/1994,Bronze,Skilled Manual,N
195,Loni Sosa,5629 San Francisco,Canada,N. Vancouver,4/24/1965,S,$50K - $70K,4,F,Bachelors Degree,1/10/1991,Bronze,Professional,Y
196,Marie Mann,5669 Ironwood Way,USA,Daly City,7/8/1966,S,$10K - $30K,2,M,Partial High School,11/20/1994,Normal,Manual,N
197,Michael Prater,6657 Camino Solano,USA,National City,6/25/1948,M,$10K - $30K,1,F,High School Degree,4/20/1991,Normal,Skilled Manual,Y
198,Karen Ansaldo,6951 Harmony Way,USA,Imperial Beach,11/22/1939,M,$10K - $30K,1,F,Partial High School,11/4/1992,Normal,Skilled Manual,Y
199,Lance Caijem,8192 Seagull Court,USA,Richmond,4/15/1946,M,$10K - $30K,0,M,Bachelors Degree,12/27/1991,Normal,Professional,N
200,Pamela Yates,1397 Paraiso Ct.,USA,Los Angeles,6/13/1977,S,$50K - $70K,5,F,Partial College,7/8/1992,Bronze,Skilled Manual,N
201,Iwona Turner,2893 Vera,Mexico,Santa Fe,7/11/1976,M,$50K - $70K,1,F,Bachelors Degree,5/9/1994,Bronze,Professional,N
202,Mary Fulcher,9006 Woodside Way,USA,Santa Cruz,9/13/1946,S,$10K - $30K,5,F,Partial High School,7/15/1993,Normal,Manual,Y
203,Raymond Berg,757 Pine Creek Way,Canada,Newton,4/24/1952,M,$50K - $70K,1,M,Bachelors Degree,6/8/1992,Silver,Management,N
204,Ramona Lopez,8370 Acardia Pl.,Canada,N. Vancouver,11/6/1968,M,$130K - $150K,2,M,High School Degree,9/17/1991,Bronze,Management,Y
205,Helen Valdivia,3030 Blackburn Ct.,USA,San Diego,8/16/1960,M,$110K - $130K,5,M,Bachelors Degree,12/20/1994,Bronze,Management,Y
206,Beverly Cardoza,9652 Los Angeles,USA,Sedro Woolley,8/23/1979,S,$50K - $70K,3,F,Bachelors Degree,12/3/1992,Bronze,Management,Y
207,Mary Hall,4566 La Jolla,USA,La Jolla,12/20/1938,S,$70K - $90K,2,M,Graduate Degree,6/19/1992,Bronze,Professional,N
208,Rachel Minarick,4098 Woodcrest Dr.,USA,Woodburn,6/17/1916,M,$130K - $150K,2,F,Partial College,2/12/1990,Golden,Professional,Y
209,Dorine Los Olmos,9265 La Paz,USA,Imperial Beach,4/8/1925,S,$70K - $90K,2,M,Bachelors Degree,8/6/1993,Bronze,Professional,N
210,Dave Garner,9052 Montgomery Avenue,Canada,Burnaby,10/9/1911,M,$70K - $90K,1,F,Graduate Degree,2/10/1993,Normal,Management,N
211,Lois Leong,7129 Oakmead,Mexico,Santa Anita,5/24/1938,M,$10K - $30K,3,M,Partial High School,2/7/1993,Normal,Skilled Manual,Y
212,Larasa Tate,9825 Coralie Drive,USA,Novato,5/4/1971,M,$10K - $30K,4,M,Partial High School,11/26/1990,Normal,Manual,Y
213,David Watson,8157 W. Buchanan,USA,Woodland Hills,12/19/1915,S,$30K - $50K,3,F,High School Degree,11/22/1994,Bronze,Manual,Y
214,James Frank,1108 Catcus Court,Canada,Ladner,5/24/1950,M,$30K - $50K,1,M,High School Degree,3/4/1992,Bronze,Manual,Y
215,Alfredo Wood,9693 Mellowood Street,USA,National City,6/14/1919,M,$50K - $70K,5,M,Partial College,12/25/1993,Bronze,Professional,Y
216,Dorothy Baird,5553 Kahrs Avenue,USA,Olympia,7/21/1924,S,$70K - $90K,2,F,High School Degree,9/7/1994,Bronze,Professional,N
217,George Jans,7048 Laurel,USA,Woodburn,4/18/1925,S,$50K - $70K,5,M,Partial College,3/6/1994,Bronze,Skilled Manual,Y
218,Bernadine Garrison,507 Sahara Drive,Mexico,Santa Anita,6/2/1939,S,$70K - $90K,2,M,Bachelors Degree,5/20/1991,Bronze,Professional,Y
219,Sam Zeller,4912 La Vuelta,USA,Bellflower,9/10/1977,M,$30K - $50K,2,M,High School Degree,12/10/1992,Bronze,Skilled Manual,Y
220,Dorothy Ace,8624 Pepperidge Way,USA,Torrance,1/16/1955,M,$50K - $70K,2,F,Bachelors Degree,2/27/1990,Bronze,Management,Y
221,Adria Trujillo,3284 S. Bascom Avenue,USA,Lynnwood,8/8/1922,M,$30K - $50K,2,F,Partial College,10/17/1990,Bronze,Skilled Manual,Y
222,Bunny McCown,9906 Oak Grove Road,USA,Lemon Grove,5/12/1972,S,$90K - $110K,0,F,High School Degree,9/8/1990,Bronze,Professional,N
223,Nancy Miller,7476 Halfmoon Court,Canada,Sooke,5/6/1963,M,$10K - $30K,1,F,Partial High School,4/22/1991,Normal,Manual,N
224,Wanda Hollar,4352 Olive Ave.,Mexico,La Cruz,8/27/1973,M,$10K - $30K,3,F,Partial High School,8/12/1992,Golden,Skilled Manual,Y
225,Barbara Wallin,2176 Apollo Way,USA,Beaverton,5/26/1956,S,$30K - $50K,5,M,High School Degree,4/11/1993,Bronze,Manual,N
226,Michael Bruha,1962 Cunha Ct.,USA,W. Linn,8/25/1974,S,$90K - $110K,2,F,Graduate Degree,9/24/1992,Bronze,Professional,Y
227,Michael Suggs,40 Ellis St.,USA,Burbank,10/10/1963,S,$30K - $50K,3,F,High School Degree,5/18/1994,Bronze,Manual,Y
228,Kenneth Turner,80 Sunview Terrace,USA,El Cajon,6/14/1958,M,$90K - $110K,3,F,High School Degree,10/7/1993,Normal,Professional,Y
229,Lois Griffin,8411 Mt. Olivet Place,USA,Renton,2/10/1946,M,$70K - $90K,1,F,Graduate Degree,7/28/1990,Bronze,Management,Y
230,Robert Guardamondo,1362 Somerset Place,USA,Bellingham,2/13/1943,M,$10K - $30K,2,M,Partial High School,7/7/1991,Normal,Manual,Y
231,Bryan West,2603 Condor Place,Canada,Oak Bay,10/27/1944,M,$30K - $50K,5,F,Partial College,4/8/1994,Bronze,Clerical,Y
232,Vicki Welsh,P.O. Box 1742,Canada,Ladner,8/4/1911,M,$110K - $130K,1,F,Bachelors Degree,8/13/1990,Silver,Management,Y
233,Harvey McCollum,3238 Laguna Circle,USA,Sedro Woolley,2/23/1974,M,$130K - $150K,3,M,High School Degree,10/9/1992,Bronze,Professional,N
234,Mary Cramer,6696 Adria Drive,USA,La Mesa,9/20/1938,M,$10K - $30K,3,M,Partial High School,8/20/1991,Normal,Manual,Y
235,Linda Fike,1102 Ravenwood,USA,W. Linn,11/12/1920,M,$70K - $90K,2,M,Bachelors Degree,3/21/1993,Silver,Professional,N
236,Sam Adair,7469 Paraiso Ct.,USA,Oregon City,11/15/1930,S,$10K - $30K,1,M,Partial High School,2/9/1993,Normal,Skilled Manual,N
237,Jerry Kolosso,2129 Acacia Drive,Canada,Royal Oak,6/15/1941,M,$70K - $90K,0,M,Bachelors Degree,9/7/1991,Bronze,Management,N
238,Todd Carpenter,8751 Norse Drive,USA,Milwaukie,10/17/1954,M,$10K - $30K,1,F,Partial High School,2/11/1993,Normal,Manual,Y
239,Lisa Watkins,3665 Oak Creek Ct.,USA,Concord,7/8/1976,M,$110K - $130K,1,M,Graduate Degree,7/6/1992,Bronze,Professional,Y
240,Kevin Barrera,3197 Thornhill Place,USA,Glendale,9/10/1960,M,$30K - $50K,2,M,Partial High School,7/20/1990,Bronze,Skilled Manual,N
241,Maria Price,8364 Encinal Place,Mexico,San Andres,10/23/1963,M,$90K - $110K,4,M,High School Degree,9/20/1994,Golden,Professional,Y
242,Flossie Rosemont,8150 Las Trampas,Mexico,San Andres,2/2/1955,S,$10K - $30K,1,M,Partial High School,10/3/1994,Normal,Manual,Y
243,Betty McMenama,6228 Meadowbrook Dr.,Canada,Burnaby,4/22/1918,S,$30K - $50K,1,M,High School Degree,3/21/1994,Silver,Manual,Y
244,Max Lyons,6268 Breck Court,Mexico,Merida,7/24/1945,M,$50K - $70K,3,F,Bachelors Degree,1/2/1990,Golden,Professional,N
245,Christine Sandy Kurtz,7256 St. Paul Circle,Canada,Vancouver,7/6/1953,M,$130K - $150K,5,M,High School Degree,6/20/1993,Golden,Professional,N
246,Rita Santry,207 Barquentine Court,USA,Lincoln Acres,8/18/1924,S,$30K - $50K,4,M,High School Degree,5/7/1992,Bronze,Manual,Y
247,Catherine Quigle,8791 La Cadena,Mexico,Tlaxiaco,12/2/1957,S,$50K - $70K,1,F,Bachelors Degree,9/6/1993,Bronze,Professional,N
248,Patricia Christensen,1996 Glenhaven Ave South,Mexico,Tixapan,6/3/1956,S,$30K - $50K,1,M,Partial College,3/19/1992,Bronze,Clerical,N
249,Anne Mercurio,3492 Broadway Street,Canada,Richmond,8/20/1911,S,$10K - $30K,1,F,Partial High School,1/12/1992,Normal,Manual,Y
250,Louis McGrath,9605 Pheasant Circle,USA,Lake Oswego,3/25/1919,S,$30K - $50K,1,M,High School Degree,6/20/1993,Normal,Manual,Y
251,Rachael Wright,1356 Grove Way,USA,La Mesa,5/22/1975,S,$30K - $50K,3,F,High School Degree,9/16/1990,Bronze,Skilled Manual,N
252,Richard Skuce,7723 Firestone Drive,USA,Chula Vista,6/3/1963,M,$30K - $50K,1,M,High School Degree,4/28/1992,Bronze,Skilled Manual,Y
253,George Coleman,2383 Pepper Drive,USA,Daly City,6/16/1924,S,$130K - $150K,4,F,Partial High School,8/25/1991,Silver,Professional,Y
254,Lois Barnes,9005 Eagle Ct.,Canada,Metchosin,10/26/1911,S,$10K - $30K,4,M,Partial High School,11/11/1991,Normal,Skilled Manual,N
255,Jacky Camille,3919 El Pintado Road,USA,Torrance,3/15/1965,S,$30K - $50K,2,M,High School Degree,1/3/1992,Bronze,Manual,Y
256,Michelle Allenbach,3451 Meier Road,Canada,Haney,1/15/1911,M,$10K - $30K,2,M,Partial High School,9/15/1992,Normal,Manual,Y
257,Franklin Smith,1275 West Street,USA,National City,2/8/1958,M,$30K - $50K,3,F,High School Degree,7/12/1993,Silver,Manual,Y
258,John Minker,1061 Buskrik Avenue,USA,Coronado,1/12/1912,S,$30K - $50K,2,M,High School Degree,6/19/1991,Bronze,Manual,Y
259,Sarah Jimenez,6482 Colt Ct.,Canada,Cliffside,11/2/1977,M,$10K - $30K,2,M,Partial High School,8/18/1993,Normal,Manual,N
260,Darwin Malaby,9178 Sand Pointe Lane,USA,W. Linn,11/2/1966,M,$50K - $70K,5,M,Bachelors Degree,7/2/1992,Golden,Management,N
261,Pamela Caldwell,8756 Nottingham Pl.,USA,Spring Valley,10/19/1948,S,$130K - $150K,4,M,Partial High School,11/1/1994,Bronze,Professional,Y
262,Roger Tinder,1707 Summerfield Drive,Canada,Westminster,4/16/1939,S,$70K - $90K,4,F,Bachelors Degree,11/21/1991,Bronze,Professional,N
263,Joseph Kropff,2948 Dayton Court,Mexico,Guadalajara,8/9/1946,M,$10K - $30K,0,F,Partial High School,1/17/1994,Normal,Skilled Manual,N
264,Mimi Worsham,6152 Buckingham Dr.,USA,Sedro Woolley,2/18/1919,S,$10K - $30K,0,F,Partial High School,2/27/1991,Normal,Manual,N
265,Ruth Bernal,7647 Valencia Place,USA,Lake Oswego,11/5/1976,S,$10K - $30K,4,F,Partial High School,8/17/1993,Normal,Skilled Manual,N
266,Yolanda Zimmerman,1107 La Corte Bonita,Canada,Cliffside,2/8/1946,S,$10K - $30K,2,M,Partial High School,2/7/1992,Bronze,Manual,N
267,Sandra Evans,5511 Cape Cod Way,USA,Altadena,11/2/1964,S,$130K - $150K,3,F,Graduate Degree,1/26/1991,Bronze,Professional,Y
268,Virginia Bowman,1880 Birchwood,USA,San Gabriel,4/27/1968,M,$30K - $50K,0,M,High School Degree,4/9/1991,Bronze,Skilled Manual,Y
269,Mary Coleman,3883 Kirkwood Dr,USA,Novato,4/21/1973,M,$10K - $30K,2,F,Partial High School,7/12/1993,Normal,Manual,N
270,Kevin Chrisulis,3162 Asilomaar Dr,USA,San Diego,1/17/1980,S,$70K - $90K,0,M,Bachelors Degree,7/22/1991,Bronze,Management,N
271,Lee Whitcomb,8075 Shangri-la Rd.,Canada,Ladner,5/14/1938,S,$10K - $30K,2,M,Partial High School,5/12/1990,Normal,Manual,Y
272,Brian Turcios,4951 G Street,Mexico,Hidalgo,10/11/1916,S,$30K - $50K,0,F,High School Degree,9/21/1991,Bronze,Skilled Manual,N
273,Jennifer Confetti,2775 Robinson Ave.,USA,Long Beach,8/2/1925,S,$30K - $50K,1,F,High School Degree,7/27/1991,Bronze,Manual,Y
274,Geneva Takemura,2561 Palm St.,USA,Albany,3/3/1911,S,$30K - $50K,4,M,High School Degree,1/4/1991,Golden,Skilled Manual,N
275,Lynn Campbell,639 La Corte Bonita,USA,Torrance,1/2/1950,M,$30K - $50K,2,F,High School Degree,11/28/1991,Bronze,Skilled Manual,Y
276,Nina Smith,679 Minert Rd.,USA,Ballard,9/25/1971,M,$110K - $130K,3,M,Bachelors Degree,7/9/1991,Bronze,Professional,Y
277,Darrell Vuong,1666 Edward Avenue,USA,Bellingham,5/15/1959,S,$50K - $70K,2,M,Bachelors Degree,7/5/1991,Bronze,Management,Y
278,Eric Abbott,1961 Marfargoa Drive,USA,Edmonds,9/21/1924,M,$10K - $30K,0,F,Partial High School,10/14/1993,Normal,Manual,Y
279,Doris Liff,3202 Jalisco,Canada,Cliffside,10/10/1962,S,$110K - $130K,3,F,Partial High School,11/18/1991,Golden,Management,Y
280,John Steinberg,6406 Marlesta Rd.,USA,Lebanon,11/17/1968,S,$50K - $70K,1,F,High School Degree,8/26/1993,Silver,Manual,N
281,Jerry Megel,7901 Moccasin Ct.,USA,Bellflower,8/12/1929,S,$50K - $70K,0,F,Bachelors Degree,4/18/1991,Bronze,Management,N
282,John Styles,4016 Boyd,USA,Spring Valley,8/12/1931,S,$50K - $70K,3,F,Bachelors Degree,3/21/1992,Silver,Professional,N
283,Shirley Head,5765 Mellowood St.,USA,Novato,2/3/1911,S,$50K - $70K,3,M,Partial College,2/22/1994,Bronze,Skilled Manual,N
284,James Story,2134 Royal Links Ct,USA,San Carlos,3/26/1947,S,$10K - $30K,2,F,Partial High School,12/2/1991,Normal,Skilled Manual,N
285,Jean Boone,6793 Bonifacio St.,USA,Woodland Hills,9/17/1913,M,$30K - $50K,3,F,Partial College,11/2/1992,Golden,Clerical,N
286,Ralph Mccoy,3416 Ravenwood Drive,Mexico,Camacho,6/22/1964,S,$110K - $130K,1,F,Bachelors Degree,8/10/1991,Golden,Professional,N
287,Anne Tuck,8329 La Vuelta,USA,Arcadia,6/15/1955,M,$50K - $70K,0,F,Bachelors Degree,5/7/1993,Golden,Professional,Y
288,Joy Sincich,7861 Yosemite Dr.,USA,Downey,12/21/1976,M,$30K - $50K,3,F,High School Degree,9/24/1993,Normal,Manual,Y
289,Bertha Jameson,3029 Heather Leaf Ln.,USA,Los Angeles,6/9/1948,S,$30K - $50K,3,F,High School Degree,11/16/1994,Bronze,Manual,N
290,Charles Sanchez,2815 La Vuelta,USA,Everett,9/7/1966,S,$130K - $150K,4,M,High School Degree,5/4/1991,Bronze,Management,Y
291,Wanda Parks,5581 Stanford Street,Canada,N. Vancouver,3/3/1967,S,$90K - $110K,1,M,High School Degree,12/25/1993,Bronze,Professional,Y
292,Nathan Vij,8277 Pinole Valley Rd.,USA,Daly City,10/8/1962,M,$70K - $90K,0,M,Bachelors Degree,3/3/1991,Bronze,Professional,N
293,Corinne Zugschwert,6608 Calle Verde Dr.,USA,Walla Walla,3/20/1938,M,$30K - $50K,4,M,High School Degree,3/8/1993,Golden,Manual,Y
294,Michelle Adams,9558 Orchard View Ave.,USA,Imperial Beach,4/23/1935,S,$30K - $50K,0,F,High School Degree,3/14/1993,Bronze,Manual,N
295,Donahue Steen,8144 Ryan Court,USA,Richmond,5/17/1951,S,$150K +,3,M,Partial College,11/16/1992,Silver,Professional,Y
296,John Baker,1349 Palm Ave.,USA,Los Angeles,3/21/1919,M,$130K - $150K,5,F,Partial High School,4/20/1993,Golden,Professional,Y
297,Keith Pearl,2844 Plymouth Drive,Canada,Newton,8/14/1912,M,$30K - $50K,5,F,High School Degree,6/16/1991,Bronze,Manual,Y
298,Sarah Roundtree,8958 Las Palmas,Mexico,Merida,7/21/1958,M,$50K - $70K,2,F,Bachelors Degree,4/27/1990,Bronze,Professional,Y
299,Lawrence Bollin,708 Bonifacio,Canada,Ladner,9/10/1970,M,$130K - $150K,0,F,Graduate Degree,2/12/1993,Bronze,Management,Y
300,Fred Hopkins,7076 Terry Lynn Lane,Canada,Port Hammond,9/14/1910,M,$30K - $50K,1,M,High School Degree,12/26/1992,Bronze,Manual,Y
301,Caroline Vicknair,1736 Windsor Drive,USA,Coronado,1/3/1978,M,$30K - $50K,5,F,High School Degree,5/13/1990,Golden,Skilled Manual,N
302,Nancy McPhearson,8358 St. Helena Drive,USA,Marysville,6/4/1921,S,$30K - $50K,1,F,Partial High School,12/2/1992,Bronze,Skilled Manual,N
303,Anna Albright,5927 Mt. Hood Circle,USA,Fremont,2/22/1944,M,$30K - $50K,0,M,High School Degree,6/24/1992,Bronze,Skilled Manual,Y
304,Phyllis Thomas,2804 Boxer Blvd.,USA,Albany,4/25/1927,M,$90K - $110K,1,M,Bachelors Degree,6/11/1990,Normal,Management,Y
305,Tina Perko,628 Marina Lakes Drive,Canada,Langley,6/10/1931,S,$70K - $90K,4,F,Partial High School,5/27/1993,Bronze,Professional,N
306,Jane McCarty,414 Joseph Ave,Canada,Langley,8/17/1923,M,$50K - $70K,4,M,Bachelors Degree,6/10/1993,Bronze,Professional,Y
307,Scot Bent,8490 Longbrood Way,USA,Sedro Woolley,10/10/1956,S,$130K - $150K,5,F,Bachelors Degree,1/12/1993,Bronze,Professional,N
308,Pat Chambers,8531 Bayter Court,USA,Burlingame,3/12/1913,M,$130K - $150K,4,F,High School Degree,4/25/1990,Bronze,Professional,Y
309,Stanley Bellifa,6863 Shakespeare Dr,Canada,Sooke,6/5/1933,S,$110K - $130K,0,M,High School Degree,10/13/1993,Bronze,Management,N
310,Samuel Johnson,9813 Morgan Terr. Rd,Mexico,San Andres,3/5/1962,S,$50K - $70K,1,F,Bachelors Degree,9/28/1992,Bronze,Professional,Y
311,Janice Vrins,1055 Horseshoe Road,USA,Pomona,7/19/1965,S,$30K - $50K,3,M,High School Degree,3/27/1993,Bronze,Manual,Y
312,Christinia Mcdonald,4259 Fenway,USA,Downey,5/4/1976,M,$30K - $50K,3,M,Partial High School,4/1/1992,Bronze,Skilled Manual,Y
313,Ole Weldon,5754 Glenhaven Ave,USA,Palo Alto,6/21/1931,S,$30K - $50K,3,M,High School Degree,5/5/1992,Bronze,Manual,N
314,Ruth Choin,9212 Tupelo Drive,USA,Everett,9/15/1927,S,$30K - $50K,3,F,Partial High School,11/14/1993,Bronze,Skilled Manual,Y
315,Sharon Crow,3618 Galveston Ct,Mexico,Acapulco,11/12/1913,M,$30K - $50K,5,M,Partial High School,3/9/1990,Silver,Manual,Y
316,Robert Avalos,9986 El Pintado,Mexico,Tlaxiaco,7/13/1955,M,$50K - $70K,3,M,Partial College,8/21/1992,Bronze,Professional,Y
317,Eric Jacobsen,1990 Guadalajara,USA,Redmond,7/26/1915,M,$150K +,0,M,High School Degree,1/16/1992,Golden,Management,Y
318,Pamela Castro,2515 Live Oak,Canada,Haney,11/9/1972,M,$10K - $30K,2,F,Partial High School,7/16/1991,Normal,Manual,Y
319,Sylvia Caldwell,7427 Grove Way,USA,Burien,4/24/1957,M,$70K - $90K,0,F,Bachelors Degree,9/8/1992,Bronze,Management,N
320,Russell Reed,6960 Trees Drive,Mexico,Mexico City,2/24/1972,M,$130K - $150K,0,F,Graduate Degree,5/19/1993,Bronze,Professional,Y
321,Victor Kelley,2128 Evelyn Court,Mexico,Merida,3/18/1950,S,$90K - $110K,2,M,Bachelors Degree,4/17/1994,Bronze,Professional,Y
322,Damon Taylor,1914 Creekside Dr.,Mexico,Hidalgo,2/22/1974,S,$10K - $30K,1,M,Partial High School,2/24/1992,Normal,Skilled Manual,Y
323,Rebecca Robinson,9991 El Pintado Road,USA,Lemon Grove,12/12/1969,M,$30K - $50K,4,F,Partial College,4/23/1994,Golden,Skilled Manual,Y
324,Andrea Thomsen,32 Sun View Terrace,Canada,Ladner,12/11/1958,S,$30K - $50K,2,M,Partial College,3/7/1993,Bronze,Clerical,N
325,Douglas Baldwin,1019 Mt. Davidson Court,USA,Burien,11/1/1940,M,$10K - $30K,2,F,High School Degree,7/6/1990,Normal,Manual,Y
326,Ian Yuhasz,1314 Skyline Dr.,USA,Anacortes,8/10/1943,S,$30K - $50K,2,F,Partial High School,11/7/1990,Bronze,Skilled Manual,Y
327,Jovita Carmody,2555 Via Rosa,Canada,Royal Oak,9/18/1938,M,$50K - $70K,1,F,Bachelors Degree,8/24/1993,Normal,Professional,Y
328,Lynn Gonzales,5759 Benton Street,USA,Oregon City,3/1/1911,S,$70K - $90K,3,M,Bachelors Degree,9/7/1994,Bronze,Professional,N
329,Phyllis Allen,7254 Buchanan Road,USA,San Gabriel,12/15/1968,S,$30K - $50K,2,F,Partial College,4/25/1991,Bronze,Manual,N
330,Johnny Caprio,3369 Houston Ct.,Canada,Westminster,3/17/1938,S,$10K - $30K,0,F,Partial High School,9/14/1991,Normal,Manual,Y
331,Lanna Slaven,5118 Boxwood Dr.,USA,Mill Valley,2/12/1956,S,$30K - $50K,1,M,High School Degree,8/7/1994,Bronze,Manual,Y
332,Fred Ortiz,1487 Franklin Canyon Road,USA,Palo Alto,6/10/1960,M,$30K - $50K,3,M,Partial College,11/16/1993,Normal,Manual,Y
333,John Beaver,6146 Holland Drive,USA,Newport Beach,5/4/1964,S,$70K - $90K,4,F,Graduate Degree,11/8/1992,Bronze,Professional,N
334,Albert Rhodes,2769 Edward Ave.,Mexico,Orizaba,5/11/1913,S,$70K - $90K,4,F,High School Degree,11/19/1993,Bronze,Professional,N
335,Scott Kaffer,7682 Alta Vista,USA,Tacoma,6/24/1930,S,$30K - $50K,5,F,High School Degree,11/19/1993,Bronze,Skilled Manual,N
336,Jennifer Bales,7214 Elliott Dr,USA,Bellflower,9/12/1935,M,$10K - $30K,3,M,Partial High School,8/14/1990,Silver,Manual,Y
337,Louis Stotka,2382 Wibur Ave.,Mexico,Santa Anita,3/19/1933,M,$10K - $30K,1,F,Partial High School,2/8/1993,Normal,Manual,Y
338,Sandra Maynard,2168 Terra Calitina,USA,Bellingham,2/4/1931,M,$10K - $30K,3,M,Partial High School,11/24/1994,Normal,Manual,Y
339,Gracia Tuell,246 Weatherly Way,Canada,Langley,8/19/1958,S,$130K - $150K,2,F,Graduate Degree,10/20/1994,Bronze,Management,Y
340,Timothy Burnett,2942 Marina Road,Mexico,Acapulco,7/26/1921,M,$150K +,2,F,Bachelors Degree,5/1/1990,Golden,Management,Y
341,James Haugh,1273 Deetmeadow Way,USA,Olympia,3/14/1935,M,$10K - $30K,1,M,Partial High School,5/25/1994,Bronze,Skilled Manual,Y
342,Paula Moberly,4223 Las Trampas Road,USA,La Mesa,7/20/1970,M,$30K - $50K,3,F,High School Degree,9/7/1992,Golden,Skilled Manual,Y
343,Eric Meyer,2809 Via Montana,USA,Colma,8/9/1939,M,$150K +,2,F,Bachelors Degree,6/27/1993,Silver,Professional,Y
344,Gloria Orona,8669 Rotherham Dr.,Mexico,Santa Anita,6/5/1932,S,$130K - $150K,1,M,Partial High School,6/18/1992,Bronze,Management,Y
345,Ruth Warmack,165 Schenone Court,Canada,Burnaby,4/27/1963,M,$30K - $50K,2,F,High School Degree,12/17/1992,Bronze,Skilled Manual,Y
346,Joanna Wall,3623 Barquentine Court,USA,Salem,3/27/1965,M,$30K - $50K,0,M,High School Degree,9/5/1993,Silver,Manual,Y
347,Sabria Appelbaum,3963 Greentree Drive,USA,Bellingham,9/19/1945,S,$10K - $30K,4,F,Partial High School,8/7/1990,Normal,Manual,N
348,Jeffrey Kung,7675 Moss Hollow Court,USA,Sedro Woolley,12/25/1923,M,$130K - $150K,0,M,High School Degree,7/13/1991,Bronze,Professional,Y
349,Gloria Wilson,2335 Peabody Road,Mexico,Guadalajara,8/16/1959,S,$110K - $130K,1,F,Partial High School,7/14/1992,Bronze,Professional,Y
350,Phyllis Tuffield,8957 Maureen Circle,USA,Long Beach,2/10/1928,S,$150K +,2,F,Bachelors Degree,3/21/1992,Silver,Professional,Y
